EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_ACCURACY
1	18:19:49	0	0.7500	2.932872793200065	1.7950778007507324		0.5351
2	18:20:09	0	0.7500	1.7678901601810844	1.4426453113555908		0.6018
