EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_ACCURACY
1	20:53:40	0	0.7500	4.5415415341341046	3.4317855834960938		0.302
