EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_ACCURACY
1	18:21:55	0	0.7500	2.936979670305641	1.7967782020568848		0.5366
2	18:22:14	0	0.7500	1.7637187327657426	1.4079772233963013		0.6153
