EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_ACCURACY
1	18:37:14	0	0.7500	2.938627302646637	1.7980295419692993		0.5405
2	18:37:40	0	0.7500	1.761909811168301	1.430034875869751		0.6054
