EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_ACCURACY
1	17:56:38	0	0.7500	2.9288678044567305	1.8318705558776855		0.523
2	17:56:56	0	0.7500	1.7606556181396757	1.400054693222046		0.6109
