EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_ACCURACY
1	02:51:21	0	0.7500	4.573251328890836	3.5855493545532227		0.2215
