EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_ACCURACY
1	12:21:11	4	0.0000	2.6003532499551287	1.6463255882263184		0.5882
2	12:40:44	4	0.0000	1.6312724620731425	1.2584542036056519		0.6734
3	13:00:04	4	0.0000	1.3146674160683391	1.1374144554138184		0.7082
4	13:19:28	4	0.0000	1.082889638130911	1.0719887018203735		0.7337
5	13:38:55	4	0.0000	0.9460639859385083	1.0760302543640137		0.7435
6	13:58:18	4	0.0000	0.851867565407539	1.0767654180526733		0.7533
7	14:17:47	4	0.0000	0.775471254868203	1.1279035806655884		0.7605
8	14:37:12	4	0.0000	0.7298906137991267	1.1165168285369873		0.7672
9	14:56:30	4	0.0000	0.658029605563853	1.120398759841919		0.7726
10	15:15:49	4	0.0000	0.6362574797627213	1.1451799869537354		0.7727
11	15:35:16	4	0.0000	0.5940462426970275	1.1441454887390137		0.7774
12	15:54:58	4	0.0000	0.5905393071303028	1.181410789489746		0.7778
13	16:14:16	4	0.0000	0.5414985386083463	1.1777759790420532		0.7807
14	16:33:36	4	0.0000	0.5135476422695613	1.2026926279067993		0.7803
15	16:53:09	4	0.0000	0.513497284473701	1.2040660381317139		0.7826
16	17:12:35	4	0.0000	0.49346489045026654	1.2206780910491943		0.7815
17	17:32:10	4	0.0000	0.5187618773676533	1.2250354290008545		0.7819
18	17:57:10	4	0.0000	0.48385279753783866	1.225695013999939		0.783
19	18:19:03	4	0.0000	0.4990868183859618	1.2262133359909058		0.7833
20	18:40:44	4	0.0000	0.4910602031269891	1.2254611253738403		0.783
