EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_ACCURACY
1	04:15:14	0	0.4000	3.9794344811499873	2.5081002712249756		0.4448
2	04:15:35	0	0.4000	2.1819002960301654	1.8158540725708008		0.5522
3	04:16:09	0	0.4000	1.7018877298017092	1.7373946905136108		0.5617
4	04:16:33	0	0.4000	1.413042331798167	1.5532859563827515		0.602
5	04:16:59	0	0.4000	1.1770096451421328	1.4821369647979736		0.6212
6	04:17:26	0	0.4000	1.0358631422248068	1.454297423362732		0.6334
7	04:17:52	0	0.4000	0.8823249947421158	1.4581313133239746		0.6358
8	04:18:15	0	0.4000	0.7534824696522725	1.4248335361480713		0.6439
9	04:18:42	1	0.4000	0.6579630035388319	1.4822418689727783		0.6328
10	04:18:56	0	0.4000	0.5714459136317048	1.4446169137954712		0.657
11	04:19:20	1	0.4000	0.48041134733188	1.4377704858779907		0.6538
12	04:19:34	0	0.4000	0.4212715042920052	1.440111756324768		0.6607
13	04:20:02	1	0.4000	0.35849298715968675	1.4760382175445557		0.6588
14	04:20:16	0	0.4000	0.32023219122916835	1.531752347946167		0.6619
15	04:20:42	0	0.4000	0.295942540598821	1.5128875970840454		0.6626
16	04:21:08	1	0.4000	0.26236864622635175	1.5082192420959473		0.6608
17	04:21:23	2	0.4000	0.2289967562390279	1.5273276567459106		0.6597
18	04:21:37	0	0.4000	0.2063204989403109	1.5378117561340332		0.6669
19	04:21:57	1	0.4000	0.18753645191841486	1.5712578296661377		0.6655
20	04:22:12	0	0.4000	0.1588080661206306	1.565305471420288		0.6689
21	04:22:36	1	0.4000	0.16074090781091135	1.6123733520507812		0.664
22	04:22:50	2	0.4000	0.15848438696393483	1.5992196798324585		0.6616
23	04:23:04	3	0.4000	0.12897666623886628	1.622661828994751		0.6687
24	04:23:19	0	0.4000	0.11164954026477246	1.6032649278640747		0.6695
25	04:23:49	1	0.4000	0.10390926524996758	1.7717905044555664		0.6574
26	04:24:04	0	0.4000	0.11699675853493847	1.6003063917160034		0.6734
27	04:24:27	1	0.4000	0.08922953375532658	1.6738721132278442		0.6674
28	04:24:41	2	0.4000	0.0959826587121698	1.6899553537368774		0.6697
29	04:24:55	3	0.4000	0.09711263069435011	1.6655120849609375		0.6723
30	04:25:10	4	0.4000	0.08387631597586825	1.7210333347320557		0.6668
31	04:25:24	0	0.2000	0.07553202871091758	1.6804113388061523		0.6752
32	04:26:18	0	0.2000	0.07303828274524665	1.6890466213226318		0.6754
33	04:26:42	1	0.2000	0.06807899189806438	1.6824427843093872		0.675
34	04:26:56	0	0.2000	0.06234716183116919	1.695556640625		0.6761
35	04:27:18	1	0.2000	0.05834752212785467	1.7057551145553589		0.6758
36	04:27:33	2	0.2000	0.06032788345613812	1.6935217380523682		0.6754
37	04:27:47	0	0.2000	0.0606591985737787	1.6832464933395386		0.6765
38	04:28:11	0	0.2000	0.0579557708122685	1.7140778303146362		0.6769
39	04:28:36	1	0.2000	0.05631627532052277	1.7161015272140503		0.6762
40	04:28:50	0	0.2000	0.05337368197078946	1.7101666927337646		0.6776
41	04:29:13	1	0.2000	0.055378881554248964	1.7167396545410156		0.6768
42	04:29:28	2	0.2000	0.05109587978996054	1.7189608812332153		0.6774
43	04:29:42	3	0.2000	0.05154177495808918	1.7308293581008911		0.6739
44	04:29:56	4	0.2000	0.052353928879469255	1.7238807678222656		0.6774
45	04:30:11	1	0.1000	0.054222337948747826	1.7321202754974365		0.6762
46	04:30:25	0	0.1000	0.04899741265380496	1.7224897146224976		0.6799
47	04:30:49	1	0.1000	0.04705714065392938	1.735558271408081		0.6777
48	04:31:04	2	0.1000	0.04750991121075953	1.7220144271850586		0.6782
49	04:31:19	0	0.1000	0.041622318586782565	1.7255159616470337		0.6805
50	04:31:41	1	0.1000	0.04219919177880393	1.7342808246612549		0.6789
51	04:31:55	2	0.1000	0.044241441036515596	1.7368212938308716		0.6768
52	04:32:10	3	0.1000	0.04959795257383132	1.7379930019378662		0.6779
53	04:32:24	4	0.1000	0.04191877617488934	1.736830234527588		0.6782
54	04:32:39	1	0.0500	0.047388633135470405	1.7396701574325562		0.6779
55	04:32:53	2	0.0500	0.046914459677719615	1.732553243637085		0.6774
56	04:33:08	3	0.0500	0.04315993096679449	1.7240135669708252		0.6779
57	04:33:22	4	0.0500	0.040369841382143244	1.7271604537963867		0.6775
58	04:33:37	1	0.0250	0.04057891770631452	1.7268085479736328		0.6783
59	04:33:51	2	0.0250	0.03916068956008346	1.72727632522583		0.6787
60	04:34:07	3	0.0250	0.03643839287606976	1.7290855646133423		0.6782
61	04:34:21	4	0.0250	0.03905957552922677	1.728088140487671		0.6781
62	04:34:36	1	0.0125	0.03511615873231918	1.727331519126892		0.6785
63	04:34:51	2	0.0125	0.040047604378454296	1.7288122177124023		0.6785
64	04:35:05	3	0.0125	0.03827952354839897	1.7298738956451416		0.6781
65	04:35:20	4	0.0125	0.03584503743184518	1.7312281131744385		0.6781
66	04:35:34	1	0.0063	0.040315824389882106	1.7307798862457275		0.6784
67	04:35:48	2	0.0063	0.03978932185593662	1.7321898937225342		0.6785
68	04:36:02	3	0.0063	0.040808373932502695	1.7314072847366333		0.678
69	04:36:17	4	0.0063	0.038437087949412536	1.7329703569412231		0.6786
70	04:36:31	1	0.0031	0.03879509231405733	1.7327237129211426		0.6783
71	04:36:45	2	0.0031	0.04093273182081271	1.733132243156433		0.6785
72	04:37:00	3	0.0031	0.039774049132402185	1.732849359512329		0.6785
