EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_ACCURACY
1	22:22:23	0	1.0000	6.102176611936545	5.472443580627441		0.0638
