EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_ACCURACY
1	18:24:03	0	0.7500	2.9333502653301977	1.7975155115127563		0.5372
2	18:24:21	0	0.7500	1.7570333617682359	1.4403836727142334		0.6045
