EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_ACCURACY
1	01:44:08	0	0.1000	6.692284023761749	6.3191819190979		0.0666
