EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_ACCURACY
1	23:14:27	0	0.9500	4.075288633756999	3.444735527038574		0.1326
2	23:15:20	0	0.9500	3.4051131296761428	3.250415563583374		0.1934
3	23:16:12	0	0.9500	3.160271047036859	2.997206687927246		0.2496
4	23:17:03	1	0.9500	2.945037603378296	3.036860942840576		0.1881
5	23:17:45	0	0.9500	2.7869482040405273	2.7807438373565674		0.2859
6	23:18:33	0	0.9500	2.649730431882641	2.5476503372192383		0.3153
7	23:19:19	0	0.9500	2.539357632021361	2.5347542762756348		0.3309
8	23:20:05	1	0.9500	2.4587706553785105	2.713700294494629		0.2731
9	23:20:44	0	0.9500	2.3814012204544452	2.37229061126709		0.3385
10	23:21:28	0	0.9500	2.2903082913990263	2.303126335144043		0.3757
11	23:22:13	0	0.9500	2.2221210968645315	2.2310330867767334		0.3838
12	23:22:59	0	0.9500	2.132864638219906	2.1585638523101807		0.3979
13	23:23:45	0	0.9500	2.07252217546294	2.0909900665283203		0.4104
14	23:24:32	0	0.9500	2.007838217517998	2.0354807376861572		0.412
15	23:25:20	0	0.9500	1.9500904943369612	2.116572141647339		0.4287
16	23:26:07	1	0.9500	1.8927356185792368	2.0197970867156982		0.4285
17	23:26:48	2	0.9500	1.8329357663287391	2.027717351913452		0.4269
18	23:27:27	3	0.9500	1.7850798081748094	2.056133508682251		0.4264
19	23:28:08	0	0.9500	1.7303977872751937	1.8620768785476685		0.4664
20	23:28:53	0	0.9500	1.6630452795873714	1.8595949411392212		0.47
21	23:29:39	1	0.9500	1.6090065889720675	1.859415054321289		0.4646
22	23:30:18	2	0.9500	1.5770158797879763	1.9069143533706665		0.4636
23	23:30:59	3	0.9500	1.5240678394897074	1.9339162111282349		0.4391
24	23:31:39	4	0.9500	1.4680624143986762	1.831394910812378		0.458
25	23:32:19	0	0.4750	1.332468028309979	1.740952730178833		0.4901
26	23:33:07	0	0.4750	1.2915295400196993	1.7353157997131348		0.5021
27	23:33:53	0	0.4750	1.2589746668368955	1.745729923248291		0.5033
28	23:34:40	1	0.4750	1.2490503659731225	1.7349753379821777		0.5023
29	23:35:21	0	0.4750	1.2202570536468602	1.7438279390335083		0.5064
30	23:36:06	0	0.4750	1.1869545586501495	1.6976884603500366		0.5101
31	23:36:53	0	0.4750	1.1574584109873711	1.7339211702346802		0.5128
32	23:37:38	1	0.4750	1.1358796712718433	1.7383084297180176		0.5123
33	23:38:17	0	0.4750	1.0956748195841342	1.7211555242538452		0.5136
34	23:39:03	0	0.4750	1.0806614824488192	1.7659920454025269		0.5142
35	23:39:49	0	0.4750	1.0491709980783583	1.7419753074645996		0.5216
36	23:40:35	1	0.4750	1.032778639582139	1.7957825660705566		0.5003
37	23:41:15	2	0.4750	1.0113160957263996	1.801291584968567		0.5173
38	23:41:55	3	0.4750	0.9836708473253853	1.7518278360366821		0.5138
39	23:42:35	4	0.4750	0.9538693503488468	1.768509864807129		0.5214
40	23:43:15	0	0.2375	0.8864401865609085	1.7368600368499756		0.5268
41	23:44:03	1	0.2375	0.8591959959344019	1.7561770677566528		0.5184
42	23:44:45	2	0.2375	0.8562041196642043	1.738510012626648		0.5238
43	23:45:26	3	0.2375	0.8313164009323603	1.781165599822998		0.5215
44	23:46:07	0	0.2375	0.8205840527256832	1.7563313245773315		0.5322
45	23:46:56	1	0.2375	0.8107583658604682	1.7573909759521484		0.531
46	23:47:36	2	0.2375	0.7811624943455563	1.7781037092208862		0.5271
47	23:48:16	3	0.2375	0.7810461023185826	1.7709062099456787		0.5299
48	23:48:58	0	0.2375	0.7805949623071695	1.7642930746078491		0.5327
49	23:49:44	1	0.2375	0.7577999053122122	1.8028541803359985		0.5214
50	23:50:26	0	0.2375	0.7421811355065696	1.7828662395477295		0.5342
51	23:51:15	1	0.2375	0.726937749717809	1.828916311264038		0.5297
52	23:51:55	2	0.2375	0.7230948017367834	1.8204830884933472		0.5326
53	23:52:36	3	0.2375	0.7217307019082806	1.8549668788909912		0.5229
54	23:53:16	0	0.2375	0.7046552809733378	1.8213993310928345		0.5372
55	23:54:02	1	0.2375	0.6884307989591285	1.84809410572052		0.5261
56	23:54:43	2	0.2375	0.6667906664594819	1.863682508468628		0.5315
57	23:55:26	3	0.2375	0.6608478276035453	1.882086992263794		0.5318
58	23:56:08	4	0.2375	0.6467812928972365	1.8893078565597534		0.5313
59	23:56:49	1	0.1187	0.6279658471481709	1.8241820335388184		0.5308
60	23:57:30	2	0.1187	0.6217785579494283	1.843168020248413		0.5329
61	23:58:12	3	0.1187	0.6075078064127813	1.8499454259872437		0.5327
62	23:58:54	4	0.1187	0.6000309348860874	1.85417902469635		0.5328
63	23:59:36	1	0.0594	0.5977532029906406	1.8422932624816895		0.5346
64	00:00:19	2	0.0594	0.583089900544927	1.8383110761642456		0.5354
65	00:01:00	3	0.0594	0.5762136239039747	1.8335179090499878		0.5353
66	00:01:41	4	0.0594	0.57340612064434	1.8424477577209473		0.5352
67	00:02:21	1	0.0297	0.5841026905971237	1.8440301418304443		0.5323
68	00:03:02	2	0.0297	0.5718323595916168	1.849645733833313		0.5345
69	00:03:42	3	0.0297	0.5609557613541808	1.8417139053344727		0.5348
70	00:04:26	4	0.0297	0.5653939130185526	1.8481810092926025		0.5344
71	00:05:08	1	0.0148	0.5610002298143846	1.8526968955993652		0.5344
72	00:05:51	2	0.0148	0.562023171895667	1.8512920141220093		0.5348
73	00:06:32	3	0.0148	0.5598431025879292	1.8514105081558228		0.5323
