EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_ACCURACY
1	18:12:42	0	0.7500	2.9333977608048185	1.8090474605560303		0.5312
2	18:13:10	0	0.7500	1.7600871208979159	1.3990671634674072		0.6123
