EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_ACCURACY
1	22:27:05	0	1.0000	5.956914738763737	5.262838363647461		0.0638
