  SYNTACTIC SCORES:
  Labeled   attachment score: 14025 / 25096 * 100 = 55.89 %
  Unlabeled attachment score: 20407 / 25096 * 100 = 81.32 %
  Label accuracy score:       15824 / 25096 * 100 = 63.05 %
  Exact syntactic match:      340 / 2077 * 100 = 16.37 %

  SEMANTIC SCORES: 
  Labeled precision:          (6719 + 4729) / (8048 + 4799) * 100 = 89.11 %
  Labeled recall:             (6719 + 4729) / (9435 + 4799) * 100 = 80.43 %
  Labeled F1:                 84.55 
  Unlabeled precision:        (7402 + 4799) / (8048 + 4799) * 100 = 94.97 %
  Unlabeled recall:           (7402 + 4799) / (9435 + 4799) * 100 = 85.72 %
  Unlabeled F1:               90.11 
  Proposition precision:      2519 / 4799 * 100 = 52.49 %
  Proposition recall:         2519 / 4799 * 100 = 52.49 %
  Proposition F1:             52.49 
  Exact semantic match:       1043 / 2077 * 100 = 50.22 %

  OVERALL MACRO SCORES (Wsem = 0.50):
  Labeled macro precision:    72.50 %
  Labeled macro recall:       68.16 %
  Labeled macro F1:           70.26 %
  Unlabeled macro precision:  88.14 %
  Unlabeled macro recall:     83.52 %
  Unlabeled macro F1:         85.77 %
  Exact overall match:        336 / 2077 * 100 = 16.18 %

  OVERALL MICRO SCORES:
  Labeled micro precision:    (14025 + 6719 + 4729) / (25096 + 8048 + 4799) * 100 = 67.13 %
  Labeled micro recall:       (14025 + 6719 + 4729) / (25096 + 9435 + 4799) * 100 = 64.77 %
  Labeled micro F1:           65.93 
  Unlabeled micro precision:  (20407 + 7402 + 4799) / (25096 + 8048 + 4799) * 100 = 85.94 %
  Unlabeled micro recall:     (20407 + 7402 + 4799) / (25096 + 9435 + 4799) * 100 = 82.91 %
  Unlabeled micro F1:         84.40 

  ================================================================================

  Evaluation of the syntactic results in model/srlreplaced/upos/transformer/150cc3f4-dd72-493d-a6a1-f141a1782d75/predicted-props-conll09.tsv
  vs. gold standard model/srlreplaced/upos/transformer/150cc3f4-dd72-493d-a6a1-f141a1782d75/target-props-conll09.tsv:

  Legend: '.S' - the beginning of a sentence, '.E' - the end of a sentence

  Number of non-scoring tokens: 0

  The overall accuracy and its distribution over PPOSS tags

  -----------+-------+-------+------+-------+------+-------+-------
  Accuracy   | words | right |   %  | right |   %  | both  |   %
             |       | head  |      |  dep  |      | right |
  -----------+-------+-------+------+-------+------+-------+-------
  total      | 25096 | 20407 |  81% | 15824 |  63% | 14025 |  56%
  -----------+-------+-------+------+-------+------+-------+-------
  _          | 25096 | 20407 |  81% | 15824 |  63% | 14025 |  56%
  -----------+-------+-------+------+-------+------+-------+-------


  The overall error rate and its distribution over PPOSS tags

  -----------+-------+-------+------+-------+------+-------+-------
  Error      | words | head  |   %  |  dep  |   %  | both  |   %
  Rate       |       | err   |      |  err  |      | wrong |
  -----------+-------+-------+------+-------+------+-------+-------
  total      | 25096 |  4689 |  19% |  9272 |  37% |  2890 |  12%
  -----------+-------+-------+------+-------+------+-------+-------
  _          | 25096 |  4689 |  19% |  9272 |  37% |  2890 |  12%
  -----------+-------+-------+------+-------+------+-------+-------


  Precision and recall of DEPREL

  ----------------+------+---------+--------+------------+---------------
  deprel          | gold | correct | system | recall (%) | precision (%) 
    5  ** root / ** root _ _ punct 
    5  ** root / ** conj 
    5  case *nmod* / case *nmod* punct 
    5  *case* / *case* fixed 
    5  case nmod:poss *nmod* / case _ *nmod* 
    5  *amod* / *amod* _ 
    5  case compound *obl* / case _ *obl* 
    5  *root* obj obl punct / *root* _ _ punct 
    5  mark *xcomp* obj advmod / mark *xcomp* _ _ 
    5  case *nmod* / *nmod* 
    5  cc nsubj *conj* xcomp / cc _ *conj* _ 
    5  ** root / ** compound 
    5  case det amod *nmod* / case det _ *nmod* 
    5  *amod* obl / *amod* 
    5  *advcl* obl / *advcl* _ 
    5  mark *xcomp* obj obl / mark *xcomp* _ 
    5  mark *acl* obj obl / mark *acl* _ _ 
    5  *root* obl punct / *root* _ punct 
    5  *root* flat flat punct list punct list / *root* flat flat punct punct 
    5  mark *advcl* ccomp / mark *advcl* _ 
    5  case det *obl* nmod / case det *obl* 
    5  ** root / ** root _ _ _ 
    5  punct nummod punct *list* appos / punct nummod punct *list* 
    5  aux nsubj *root* obj punct / aux _ *root* _ punct 
    5  case det *nmod* / *nmod* 
    5  *obl* case / *obl* 


  5 focus words where most of the errors occur:

          | any  | head | dep  | both
  --------+------+------+------+------
  I / _   |  390 |   68 |  388 |   66
  you / _ |  261 |   44 |  260 |   43
  . / _   |  245 |  245 |    5 |    5
  , / _   |  194 |  194 |    3 |    3
  it / _  |  161 |   57 |  161 |   57
  --------+------+------+------+------


  one-token preceeding contexts where most of the errors occur:

  PPOSS | any  | head | dep  | both  ||  word             | any  | head | dep  | both
  ------+------+------+------+-------++-------------------+------+------+------+-----
  _     | 10038 | 4322 | 8304 | 2588  ||  the / _          |  515 |  179 |  480 |  144
        |      |      |      |       ||  , / _            |  382 |  210 |  318 |  146
        |      |      |      |       ||  to / _           |  375 |   76 |  354 |   55
  ------+------+------+------+-------++-------------------+------+------+------+-----


  two-token preceeding contexts where most of the errors occur:

  PPOSS | any  | head | dep  | both  ||  word             | any  | head | dep  | both
  ------+------+------+------+-------++-------------------+------+------+------+-----
  _+_   | 9304 | 4028 | 7644 | 2368  ||  .S + The / _     |   75 |   44 |   72 |   41
  .S+.S | 1033 |  367 |  968 |  302  ||  .S + I / _       |   55 |    6 |   54 |    5
  .S+_  |  734 |  294 |  660 |  220  ||  in / _ + the / _ |   42 |   17 |   39 |   14
        |      |      |      |       ||  , / _ + and / _  |   42 |   20 |   33 |   11
  ------+------+------+------+-------++-------------------+------+------+------+-----


  one-token following contexts where most of the errors occur:

  PPOSS | any  | head | dep  | both  ||  word             | any  | head | dep  | both
  ------+------+------+------+-------++-------------------+------+------+------+-----
  _     | 10481 | 4222 | 9058 | 2799  ||  . / _            |  803 |  286 |  739 |  222
        |      |      |      |       ||  , / _            |  552 |  246 |  495 |  189
        |      |      |      |       ||  to / _           |  371 |  133 |  347 |  109
  ------+------+------+------+-------++-------------------+------+------+------+-----


  two-token following contexts where most of the errors occur:

  PPOSS | any  | head | dep  | both  ||  word             | any  | head | dep  | both
  ------+------+------+------+-------++-------------------+------+------+------+-----
  _+_   | 9303 | 3758 | 7994 | 2449  ||  . / _ + .E       |  788 |  280 |  725 |  217
  _+.E  | 1178 |  464 | 1064 |  350  ||  ? / _ + .E       |  101 |   30 |   99 |   28
  .E+.E |  590 |  467 |  214 |   91  ||  in / _ + the / _ |   64 |   22 |   60 |   18
  ------+------+------+------+-------++-------------------+------+------+------+-----


  Sentence with the highest number of word errors:
   Sentence 1464 line 19817, 13 head errors, 39 dependency errors, 41 word errors


  Sentence with the highest number of head errors:
   Sentence 52 line 958, 29 head errors, 14 dependency errors, 37 word errors


  Sentence with the highest number of dependency errors:
   Sentence 1464 line 19817, 13 head errors, 39 dependency errors, 41 word errors


  Specific errors, 10 most frequent errors:
  =========================================

   1. correct head (after focus word), dependency "_" instead of "nsubj" : 1272 times
  ------+------+-------+-------+-------+---------+------
    Before     |    Focus      |   After         | Count
  PPOSS   word | PPOSS   word  | PPOSS   word    |
  ------+------+-------+-------+-------+---------+------
        |      | _     |       | _     |         | 1273
  _     |      | _     |       | _     |         | 907
  .S    | .S   | _     |       | _     |         | 366
        |      | _     | I     | _     |         | 315
  .S    | .S   | _     | I     | _     |         | 184
        |      | _     | you   | _     |         | 154
  _     |      | _     | you   | _     |         | 150
  _     |      | _     | I     | _     |         | 131
  ------+------+-------+-------+-------+---------+------

   2. correct head (before focus word), dependency "_" instead of "obj" : 1112 times
  ------+------+-------+-------+-------+---------+------
    Before     |    Focus      |   After         | Count
  PPOSS   word | PPOSS   word  | PPOSS   word    |
  ------+------+-------+-------+-------+---------+------
  _     |      | _     |       |       |         | 1113
  _     |      | _     |       | _     |         | 1092
  _     |      | _     |       | _     | .       | 136
  _     | the  | _     |       | _     |         | 101
  _     | a    | _     |       |       |         |  89
  _     | a    | _     |       | _     |         |  88
  _     |      | _     |       | _     | to      |  87
  _     |      | _     |       | _     | ,       |  85
  ------+------+-------+-------+-------+---------+------

   3. correct head (before focus word), dependency "_" instead of "obl" : 740 times
  ------+------+-------+-------+-------+---------+------
    Before     |    Focus      |   After         | Count
  PPOSS   word | PPOSS   word  | PPOSS   word    |
  ------+------+-------+-------+-------+---------+------
  _     |      | _     |       |       |         | 740
  _     |      | _     |       | _     |         | 720
  _     |      | _     |       | _     | .       | 171
  _     | the  | _     |       |       |         |  94
  _     | the  | _     |       | _     |         |  91
  _     |      | _     |       | _     | ,       |  60
  _     |      | _     |       | _     | of      |  57
  _     | to   | _     |       | _     |         |  55
  ------+------+-------+-------+-------+---------+------

   4. correct head (after focus word), dependency "_" instead of "advmod" : 528 times
  ------+------+-------+-------+-------+---------+------
    Before     |    Focus      |   After         | Count
  PPOSS   word | PPOSS   word  | PPOSS   word    |
  ------+------+-------+-------+-------+---------+------
        |      | _     |       | _     |         | 528
  _     |      | _     |       | _     |         | 471
  _     |      | _     | n't   | _     |         |  71
  .S    | .S   | _     |       | _     |         |  57
  .S    |      |       |       |       |         |  57
  _     |      | _     | not   | _     |         |  48
  _     | do   | _     |       | _     |         |  39
        |      | _     | just  | _     |         |  33
  ------+------+-------+-------+-------+---------+------

   5. correct head (after focus word), dependency "_" instead of "aux" : 314 times
  ------+------+-------+-------+-------+---------+------
    Before     |    Focus      |   After         | Count
  PPOSS   word | PPOSS   word  | PPOSS   word    |
  ------+------+-------+-------+-------+---------+------
        |      | _     |       | _     |         | 314
  _     |      | _     |       | _     |         | 291
  _     |      | _     | would | _     |         |  61
  _     | I    | _     |       | _     |         |  57
  _     |      | _     | will  | _     |         |  57
        |      |       | will  |       |         |  57
        |      | _     | can   | _     |         |  55
  _     |      | _     | can   | _     |         |  53
  ------+------+-------+-------+-------+---------+------

   6. correct head (before focus word), dependency "_" instead of "xcomp" : 293 times
  ------+------+-------+-------+-------+---------+------
    Before     |    Focus      |   After         | Count
  PPOSS   word | PPOSS   word  | PPOSS   word    |
  ------+------+-------+-------+-------+---------+------
  _     |      | _     |       |       |         | 293
  _     |      | _     |       | _     |         | 290
  _     | to   | _     |       | _     |         | 140
  _     |      | _     |       | _     | .       |  33
  _     |      | _     |       | _     | the     |  19
  _     |      | _     | know  | _     |         |  18
  _     |      | _     |       | _     | to      |  16
  _     |      | _     |       | _     | a       |  15
        |      |       |       |       | a       |  15
  ------+------+-------+-------+-------+---------+------

   7. head = 0 instead of before the focus word, correct dependency : 261 times
  ------+------+-------+-------+-------+---------+------
    Before     |    Focus      |   After         | Count
  PPOSS   word | PPOSS   word  | PPOSS   word    |
  ------+------+-------+-------+-------+---------+------
  _     |      | _     |       |       |         | 265
  _     |      | _     |       | .E    | .E      | 144
  _     |      | _     |       | _     |         | 121
  _     |      | _     | .     |       |         |  85
  _     |      | _     | .     | .E    | .E      |  84
  _     |      | _     | ,     |       |         |  17
  _     |      | _     | ?     | .E    | .E      |  16
        |      |       | ?     |       | .E      |  16
  ------+------+-------+-------+-------+---------+------

   8. correct head (after focus word), dependency "_" instead of "amod" : 218 times
  ------+------+-------+-------+-------+---------+------
    Before     |    Focus      |   After         | Count
  PPOSS   word | PPOSS   word  | PPOSS   word    |
  ------+------+-------+-------+-------+---------+------
        |      | _     |       | _     |         | 218
  _     |      | _     |       | _     |         | 182
  _     | a    | _     |       | _     |         |  38
  .S    | .S   | _     |       | _     |         |  36
  _     | the  | _     |       | _     |         |  24
        |      | _     |       | _     | service |  21
        |      | _     | great | _     |         |  15
  _     |      | _     | great | _     |         |  14
  ------+------+-------+-------+-------+---------+------

   9. correct head (before focus word), dependency "_" instead of "advmod" : 213 times
  ------+------+-------+-------+-------+---------+------
    Before     |    Focus      |   After         | Count
  PPOSS   word | PPOSS   word  | PPOSS   word    |
  ------+------+-------+-------+-------+---------+------
  _     |      | _     |       |       |         | 213
  _     |      | _     |       | _     |         | 205
  _     |      | _     |       | _     | .       |  51
  _     |      | _     |       | _     | ,       |  22
        |      |       |       |       | ,       |  22
  _     |      | _     | there |       |         |  18
  _     |      | _     | there | _     |         |  17
        |      |       | again |       |         |  15
  _     |      | _     | again | _     |         |  15
  ------+------+-------+-------+-------+---------+------

  10. correct head (before focus word), dependency "_" instead of "ccomp" : 192 times
  ------+------+-------+-------+-------+---------+------
    Before     |    Focus      |   After         | Count
  PPOSS   word | PPOSS   word  | PPOSS   word    |
  ------+------+-------+-------+-------+---------+------
  _     |      | _     |       |       |         | 192
  _     |      | _     |       | _     |         | 191
  _     |      | _     |       | _     | to      |  19
  _     |      | _     |       | _     | .       |  18
        |      |       |       |       | .       |  18
  _     |      | _     |       | _     | the     |  14
  _     | is   | _     |       | _     |         |  13
  _     | you  | _     |       | _     |         |  12
        | you  |       |       |       |         |  12
  ------+------+-------+-------+-------+---------+------


  Local contexts involved in several frequent errors:
  ===================================================


  ------+------+-------+-------+-------+---------
    Before     |    Focus      |   After         
  PPOSS   word | PPOSS   word  | PPOSS   word    
  ------+------+-------+-------+-------+---------
  _     |      | _     |       | _     |         
  ------+------+-------+-------+-------+---------
   2. correct head (before focus word), dependency "_" instead of "obj" : 1092 times
   1. correct head (after focus word), dependency "_" instead of "nsubj" : 907 times
   3. correct head (before focus word), dependency "_" instead of "obl" : 720 times
   4. correct head (after focus word), dependency "_" instead of "advmod" : 471 times
   5. correct head (after focus word), dependency "_" instead of "aux" : 291 times
   6. correct head (before focus word), dependency "_" instead of "xcomp" : 290 times
   9. correct head (before focus word), dependency "_" instead of "advmod" : 205 times
  10. correct head (before focus word), dependency "_" instead of "ccomp" : 191 times
   8. correct head (after focus word), dependency "_" instead of "amod" : 182 times
   7. head = 0 instead of before the focus word, correct dependency : 121 times

  ------+------+-------+-------+-------+---------
    Before     |    Focus      |   After         
  PPOSS   word | PPOSS   word  | PPOSS   word    
  ------+------+-------+-------+-------+---------
  _     |      | _     |       |       |         
  ------+------+-------+-------+-------+---------
   2. correct head (before focus word), dependency "_" instead of "obj" : 1113 times
   3. correct head (before focus word), dependency "_" instead of "obl" : 740 times
   6. correct head (before focus word), dependency "_" instead of "xcomp" : 293 times
   7. head = 0 instead of before the focus word, correct dependency : 265 times
   9. correct head (before focus word), dependency "_" instead of "advmod" : 213 times
  10. correct head (before focus word), dependency "_" instead of "ccomp" : 192 times

  ------+------+-------+-------+-------+---------
    Before     |    Focus      |   After         
  PPOSS   word | PPOSS   word  | PPOSS   word    
  ------+------+-------+-------+-------+---------
  _     |      | _     |       | _     | .       
  ------+------+-------+-------+-------+---------
   3. correct head (before focus word), dependency "_" instead of "obl" : 171 times
   2. correct head (before focus word), dependency "_" instead of "obj" : 136 times
   9. correct head (before focus word), dependency "_" instead of "advmod" : 51 times
   6. correct head (before focus word), dependency "_" instead of "xcomp" : 33 times
  10. correct head (before focus word), dependency "_" instead of "ccomp" : 18 times

  ------+------+-------+-------+-------+---------
    Before     |    Focus      |   After         
  PPOSS   word | PPOSS   word  | PPOSS   word    
  ------+------+-------+-------+-------+---------
        |      | _     |       | _     |         
  ------+------+-------+-------+-------+---------
   1. correct head (after focus word), dependency "_" instead of "nsubj" : 1273 times
   4. correct head (after focus word), dependency "_" instead of "advmod" : 528 times
   5. correct head (after focus word), dependency "_" instead of "aux" : 314 times
   8. correct head (after focus word), dependency "_" instead of "amod" : 218 times

  ------+------+-------+-------+-------+---------
    Before     |    Focus      |   After         
  PPOSS   word | PPOSS   word  | PPOSS   word    
  ------+------+-------+-------+-------+---------
  _     | the  | _     |       | _     |         
  ------+------+-------+-------+-------+---------
   2. correct head (before focus word), dependency "_" instead of "obj" : 101 times
   3. correct head (before focus word), dependency "_" instead of "obl" : 91 times
   8. correct head (after focus word), dependency "_" instead of "amod" : 24 times

  ------+------+-------+-------+-------+---------
    Before     |    Focus      |   After         
  PPOSS   word | PPOSS   word  | PPOSS   word    
  ------+------+-------+-------+-------+---------
  .S    | .S   | _     |       | _     |         
  ------+------+-------+-------+-------+---------
   1. correct head (after focus word), dependency "_" instead of "nsubj" : 366 times
   4. correct head (after focus word), dependency "_" instead of "advmod" : 57 times
   8. correct head (after focus word), dependency "_" instead of "amod" : 36 times

  ------+------+-------+-------+-------+---------
    Before     |    Focus      |   After         
  PPOSS   word | PPOSS   word  | PPOSS   word    
  ------+------+-------+-------+-------+---------
  _     |      | _     |       | _     | to      
  ------+------+-------+-------+-------+---------
   2. correct head (before focus word), dependency "_" instead of "obj" : 87 times
  10. correct head (before focus word), dependency "_" instead of "ccomp" : 19 times
   6. correct head (before focus word), dependency "_" instead of "xcomp" : 16 times

  ------+------+-------+-------+-------+---------
    Before     |    Focus      |   After         
  PPOSS   word | PPOSS   word  | PPOSS   word    
  ------+------+-------+-------+-------+---------
  _     |      | _     |       | _     | ,       
  ------+------+-------+-------+-------+---------
   2. correct head (before focus word), dependency "_" instead of "obj" : 85 times
   3. correct head (before focus word), dependency "_" instead of "obl" : 60 times
   9. correct head (before focus word), dependency "_" instead of "advmod" : 22 times

  ------+------+-------+-------+-------+---------
    Before     |    Focus      |   After         
  PPOSS   word | PPOSS   word  | PPOSS   word    
  ------+------+-------+-------+-------+---------
  _     | a    | _     |       | _     |         
  ------+------+-------+-------+-------+---------
   2. correct head (before focus word), dependency "_" instead of "obj" : 88 times
   8. correct head (after focus word), dependency "_" instead of "amod" : 38 times

  ------+------+-------+-------+-------+---------
    Before     |    Focus      |   After         
  PPOSS   word | PPOSS   word  | PPOSS   word    
  ------+------+-------+-------+-------+---------
  _     |      | _     |       | _     | the     
  ------+------+-------+-------+-------+---------
   6. correct head (before focus word), dependency "_" instead of "xcomp" : 19 times
  10. correct head (before focus word), dependency "_" instead of "ccomp" : 14 times

  ------+------+-------+-------+-------+---------
    Before     |    Focus      |   After         
  PPOSS   word | PPOSS   word  | PPOSS   word    
  ------+------+-------+-------+-------+---------
  _     | to   | _     |       | _     |         
  ------+------+-------+-------+-------+---------
   6. correct head (before focus word), dependency "_" instead of "xcomp" : 140 times
   3. correct head (before focus word), dependency "_" instead of "obl" : 55 times


  ================================================================================

  Evaluation of the semantic results in model/srlreplaced/upos/transformer/150cc3f4-dd72-493d-a6a1-f141a1782d75/predicted-props-conll09.tsv
  vs. gold standard model/srlreplaced/upos/transformer/150cc3f4-dd72-493d-a6a1-f141a1782d75/target-props-conll09.tsv:

  Precision and recall for LABELED semantic dependencies to ROOT
  (i.e., predicate identification and classification)
  ----------------+------+---------+--------+------------+---------------|--------|
  PPOSS           | gold | correct | system | recall (%) | precision (%) |     F1 | 
  ----------------+------+---------+--------+------------+---------------|--------|
  _               | 4799 |    4729 |   4799 |      98.54 |         98.54 |  98.54 |
  ----------------+------+---------+--------+------------+---------------|--------|

  Precision and recall for UNLABELED semantic dependencies to ROOT
  (i.e., predicate identification)
  ----------------+------+---------+--------+------------+---------------|--------|
  PPOSS           | gold | correct | system | recall (%) | precision (%) |     F1 | 
  ----------------+------+---------+--------+------------+---------------|--------|
  _               | 4799 |    4799 |   4799 |     100.00 |        100.00 | 100.00 |
  ----------------+------+---------+--------+------------+---------------|--------|

  Precision and recall for non-ROOT semantic dependencies
  (i.e., identification and classification of arguments)
  ------------------+------+---------+--------+------------+---------------|--------|
  PPOSS(pred) + ARG | gold | correct | system | recall (%) | precision (%) |     F1 | 
  ------------------+------+---------+--------+------------+---------------|--------|
  _ + ARG0          | 1733 |    1195 |   1313 |      68.96 |         91.01 |  78.47 |
  _ + ARG1          | 3241 |    2504 |   2806 |      77.26 |         89.24 |  82.82 |
  _ + ARG1-DSP      |    4 |       0 |      0 |       0.00 |           NaN |    NaN |
  _ + ARG2          | 1129 |     817 |    992 |      72.36 |         82.36 |  77.04 |
  _ + ARG3          |   74 |      23 |     49 |      31.08 |         46.94 |  37.40 |
  _ + ARG4          |   56 |      36 |     52 |      64.29 |         69.23 |  66.67 |
  _ + ARG5          |    1 |       0 |      0 |       0.00 |           NaN |    NaN |
  _ + ARGA          |    2 |       0 |      0 |       0.00 |           NaN |    NaN |
  _ + ARGM-ADJ      |  228 |     143 |    199 |      62.72 |         71.86 |  66.98 |
  _ + ARGM-ADV      |  496 |     262 |    412 |      52.82 |         63.59 |  57.71 |
  _ + ARGM-CAU      |   46 |      17 |     35 |      36.96 |         48.57 |  41.98 |
  _ + ARGM-COM      |   13 |       5 |      8 |      38.46 |         62.50 |  47.62 |
  _ + ARGM-CXN      |   12 |       9 |     17 |      75.00 |         52.94 |  62.07 |
  _ + ARGM-DIR      |   47 |      22 |     45 |      46.81 |         48.89 |  47.83 |
  _ + ARGM-DIS      |  182 |     119 |    152 |      65.38 |         78.29 |  71.25 |
  _ + ARGM-EXT      |  105 |      82 |    115 |      78.10 |         71.30 |  74.55 |
  _ + ARGM-GOL      |   24 |       5 |     10 |      20.83 |         50.00 |  29.41 |
  _ + ARGM-LOC      |  207 |     133 |    200 |      64.25 |         66.50 |  65.36 |
  _ + ARGM-LVB      |   69 |      35 |     44 |      50.72 |         79.55 |  61.94 |
  _ + ARGM-MNR      |  148 |      74 |    129 |      50.00 |         57.36 |  53.43 |
  _ + ARGM-MOD      |  442 |     380 |    390 |      85.97 |         97.44 |  91.35 |
  _ + ARGM-NEG      |  216 |     187 |    199 |      86.57 |         93.97 |  90.12 |
  _ + ARGM-PRD      |   44 |      16 |     33 |      36.36 |         48.48 |  41.55 |
  _ + ARGM-PRP      |   75 |      43 |     72 |      57.33 |         59.72 |  58.50 |
  _ + ARGM-PRR      |   69 |      48 |     66 |      69.57 |         72.73 |  71.11 |
  _ + ARGM-TMP      |  543 |     426 |    529 |      78.45 |         80.53 |  79.48 |
  _ + C-ARG0        |    3 |       0 |      0 |       0.00 |           NaN |    NaN |
  _ + C-ARG1        |   52 |      29 |     45 |      55.77 |         64.44 |  59.79 |
  _ + C-ARG1-DSP    |    1 |       0 |      0 |       0.00 |           NaN |    NaN |
  _ + C-ARG2        |    7 |       6 |     12 |      85.71 |         50.00 |  63.16 |
  _ + C-ARG3        |    2 |       0 |      0 |       0.00 |           NaN |    NaN |
  _ + C-ARGM-CXN    |    5 |       1 |      4 |      20.00 |         25.00 |  22.22 |
  _ + C-ARGM-LOC    |    1 |       0 |      0 |       0.00 |           NaN |    NaN |
  _ + C-V           |   16 |      12 |     14 |      75.00 |         85.71 |  80.00 |
  _ + R-ARG0        |   67 |      49 |     52 |      73.13 |         94.23 |  82.35 |
  _ + R-ARG1        |   52 |      36 |     44 |      69.23 |         81.82 |  75.00 |
  _ + R-ARG2        |    1 |       0 |      0 |       0.00 |           NaN |    NaN |
  _ + R-ARGM-ADJ    |    1 |       0 |      0 |       0.00 |           NaN |    NaN |
  _ + R-ARGM-ADV    |    1 |       0 |      0 |       0.00 |           NaN |    NaN |
  _ + R-ARGM-DIR    |    1 |       0 |      0 |       0.00 |           NaN |    NaN |
  _ + R-ARGM-LOC    |    9 |       4 |      9 |      44.44 |         44.44 |  44.44 |
  _ + R-ARGM-MNR    |    8 |       0 |      0 |       0.00 |           NaN |    NaN |
  _ + R-ARGM-TMP    |    2 |       1 |      1 |      50.00 |        100.00 |  66.67 |
  ------------------+------+---------+--------+------------+---------------|--------|

