EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_ACCURACY
1	15:27:40	0	0.7500	4.442591202409962	3.694089412689209		0.3425
2	15:28:02	0	0.7500	2.722507096544097	2.2928733825683594		0.461
3	15:28:19	0	0.7500	2.2054506630837163	1.9935637712478638		0.5082
4	15:28:39	0	0.7500	1.9655360179611399	1.7055574655532837		0.549
5	15:28:56	1	0.7500	1.7669769676425788	1.8377022743225098		0.5399
6	15:29:03	0	0.7500	1.6435092778145513	1.6936763525009155		0.5659
7	15:29:23	0	0.7500	1.5438577419594874	1.409348726272583		0.6219
8	15:29:40	1	0.7500	1.460308633273161	1.479533314704895		0.6044
9	15:29:47	2	0.7500	1.3889273450344424	1.4462183713912964		0.6153
10	15:29:53	0	0.7500	1.3350584627706794	1.270003080368042		0.6426
11	15:30:11	0	0.7500	1.2817144001586527	1.2249141931533813		0.6583
12	15:30:28	0	0.7500	1.2315418991861464	1.2115000486373901		0.6585
13	15:30:46	0	0.7500	1.183079740669154	1.2041107416152954		0.67
14	15:31:03	0	0.7500	1.1427635942833334	1.1753408908843994		0.6757
15	15:31:20	1	0.7500	1.1252778187582764	1.227597951889038		0.6522
16	15:31:26	2	0.7500	1.0752659802195392	1.191292405128479		0.674
17	15:31:33	3	0.7500	1.0516277996799615	1.182025671005249		0.6748
18	15:31:39	4	0.7500	1.0149828867067265	1.1618366241455078		0.6698
19	15:31:46	0	0.3750	0.9408137330526039	1.0665614604949951		0.7012
20	15:32:04	0	0.3750	0.9230033121531522	1.0651158094406128		0.7051
21	15:32:22	1	0.3750	0.9148271340358106	1.0693286657333374		0.7014
22	15:32:29	0	0.3750	0.8970614513264427	1.0533993244171143		0.707
23	15:32:46	1	0.3750	0.8923009845274913	1.0622121095657349		0.7049
24	15:32:53	0	0.3750	0.8825899815257592	1.0492459535598755		0.7089
25	15:33:10	0	0.3750	0.859631606295139	1.044716238975525		0.7128
26	15:33:27	1	0.3750	0.8391356905804405	1.0683252811431885		0.7091
27	15:33:34	0	0.3750	0.8332654192477842	1.0256222486495972		0.7144
28	15:33:51	1	0.3750	0.8264985054354125	1.0271931886672974		0.7123
29	15:33:57	0	0.3750	0.8185827317117136	1.0388824939727783		0.7162
30	15:34:15	1	0.3750	0.8196045213107821	1.0553025007247925		0.7078
31	15:34:22	2	0.3750	0.7907404824148251	1.0239074230194092		0.7152
32	15:34:28	3	0.3750	0.7850803136825562	1.0183591842651367		0.7146
33	15:34:34	4	0.3750	0.7874403958079181	1.0881147384643555		0.6896
34	15:34:41	0	0.1875	0.7571401241459425	1.0103211402893066		0.7203
35	15:34:58	0	0.1875	0.7509386969518058	1.0017731189727783		0.7241
36	15:35:16	1	0.1875	0.7344434548027908	1.0077852010726929		0.7216
37	15:35:22	2	0.1875	0.7272852093358583	1.001952886581421		0.7234
38	15:35:29	3	0.1875	0.7308123654957059	0.9984707832336426		0.7232
39	15:35:35	4	0.1875	0.7205052926570554	0.9952982664108276		0.7233
40	15:35:42	0	0.0938	0.7081624548646468	0.9889402985572815		0.7246
41	15:35:59	1	0.0938	0.7147950311250324	0.98810213804245		0.7243
42	15:36:06	0	0.0938	0.7099999147879926	0.9891141653060913		0.7248
43	15:36:26	0	0.0938	0.7066116197199761	0.9887033700942993		0.7248
44	15:36:43	0	0.0938	0.6946707111370715	0.9860932230949402		0.7269
45	15:37:00	1	0.0938	0.69284416301341	0.988431453704834		0.7263
46	15:37:07	2	0.0938	0.6988506992406482	0.9875873327255249		0.7263
47	15:37:13	3	0.0938	0.6856660963613775	0.9876457452774048		0.7265
48	15:37:20	4	0.0938	0.6823022863532924	0.9899876117706299		0.7264
49	15:37:26	1	0.0469	0.682514449463615	0.9870875477790833		0.7265
50	15:37:33	0	0.0469	0.6771455682531188	0.9881820678710938		0.7275
51	15:37:50	1	0.0469	0.6732213595245458	0.9857730269432068		0.7268
52	15:37:57	0	0.0469	0.6843132289904582	0.9860271215438843		0.7277
53	15:38:14	1	0.0469	0.6724261301982252	0.9874639511108398		0.7273
54	15:38:21	2	0.0469	0.6826832339733462	0.9857383966445923		0.7273
55	15:38:27	3	0.0469	0.6706202079223681	0.9866455793380737		0.7276
56	15:38:34	0	0.0469	0.6740382147740714	0.9854888319969177		0.7279
57	15:38:52	0	0.0469	0.6719762313215039	0.9847204089164734		0.7284
58	15:39:10	1	0.0469	0.6701954848404172	0.9846220016479492		0.7271
59	15:39:17	2	0.0469	0.6713897687724873	0.9832814335823059		0.7282
60	15:39:23	3	0.0469	0.6728033314022837	0.9851599335670471		0.7272
61	15:39:29	4	0.0469	0.6754738424397722	0.9827747344970703		0.727
62	15:39:36	0	0.0234	0.6674362473850008	0.9823514223098755		0.7284
63	15:39:53	1	0.0234	0.6600319969503186	0.9830384850502014		0.7276
64	15:39:59	2	0.0234	0.6638073359109178	0.9804630875587463		0.7279
65	15:40:06	0	0.0234	0.6736022332046605	0.9813525676727295		0.7286
66	15:40:25	1	0.0234	0.6613949752306636	0.9821630716323853		0.7286
67	15:40:31	0	0.0234	0.6594182075578955	0.9821881055831909		0.7291
68	15:40:49	1	0.0234	0.6575254635720313	0.9815447330474854		0.728
69	15:40:55	2	0.0234	0.6595360889464994	0.9826847314834595		0.729
70	15:41:01	3	0.0234	0.6666473602946801	0.9840636849403381		0.7279
71	15:41:08	4	0.0234	0.6562099204033236	0.9824596047401428		0.7287
72	15:41:14	1	0.0117	0.6606689676453795	0.9817928671836853		0.7282
